concept,texture_id,avg_rating
eating,P51,0.1948529411764706
eating,P53,0.28308823529411764
eating,P75,0.20588235294117646
eating,S0,0.31985294117647056
eating,S102,0.3088235294117647
eating,S22,0.3143939393939394
eating,S24,0.29411764705882354
eating,S51,0.2647058823529412
eating,S53,0.31985294117647056
eating,S75,0.2941176470588235
efficiency,F0,0.5067567567567568
efficiency,F102,0.30743243243243246
efficiency,F22,0.38175675675675674
efficiency,F24,0.36486486486486486
efficiency,F51,0.375
efficiency,F53,0.4831081081081081
efficiency,F75,0.32770270270270274
efficiency,G0,0.7263513513513513
efficiency,G102,0.36486486486486486
efficiency,G22,0.4864864864864865
efficiency,G24,0.5641891891891893
efficiency,G51,0.5472972972972973
efficiency,G53,0.6587837837837838
efficiency,G75,0.48648648648648657
efficiency,M0,0.39583333333333337
efficiency,M102,0.3344594594594595
efficiency,M22,0.3716216216216216
efficiency,M24,0.35135135135135137
efficiency,M51,0.35135135135135137
efficiency,M53,0.44256756756756754
efficiency,M75,0.3020833333333333
efficiency,P0,0.7094594594594594
efficiency,P102,0.35135135135135137
efficiency,P22,0.44594594594594594
efficiency,P24,0.4618055555555556
efficiency,P51,0.47297297297297297
efficiency,P53,0.5641891891891893
efficiency,P75,0.30067567567567566
efficiency,S0,0.32094594594594594
efficiency,S102,0.25675675675675674
efficiency,S22,0.2905405405405405
efficiency,S24,0.30067567567567566
efficiency,S51,0.3277027027027027
efficiency,S53,0.31756756756756754
efficiency,S75,0.2702702702702703
eggplant,F0,0.7178571428571429
eggplant,F102,0.15
eggplant,F22,0.20714285714285713
eggplant,F24,0.29285714285714287
eggplant,F51,0.225
eggplant,F53,0.46785714285714286
eggplant,F75,0.21785714285714286
eggplant,G0,0.75
eggplant,G102,0.11428571428571428
eggplant,G22,0.2389705882352941
eggplant,G24,0.47857142857142854
eggplant,G51,0.36428571428571427
eggplant,G53,0.5178571428571429
eggplant,G75,0.2647058823529412
eggplant,M0,0.23214285714285712
eggplant,M102,0.12857142857142856
eggplant,M22,0.19642857142857142
eggplant,M24,0.25735294117647056
eggplant,M51,0.1142857142857143
eggplant,M53,0.20000000000000004
eggplant,M75,0.16071428571428573
eggplant,P0,0.5964285714285714
eggplant,P102,0.06785714285714287
eggplant,P22,0.04642857142857143
eggplant,P24,0.12867647058823528
eggplant,P51,0.11785714285714284
eggplant,P53,0.23571428571428568
eggplant,P75,0.05514705882352941
eggplant,S0,0.6714285714285715
eggplant,S102,0.20714285714285713
eggplant,S22,0.26785714285714285
eggplant,S24,0.41428571428571426
eggplant,S51,0.21071428571428572
eggplant,S53,0.6948529411764706
eggplant,S75,0.23928571428571427
evil,F0,0.12847222222222224
evil,F102,0.33333333333333337
evil,F22,0.3194444444444444
evil,F24,0.19444444444444448
evil,F51,0.2673611111111111
evil,F53,0.1423611111111111
evil,F75,0.30208333333333337
evil,G0,0.1597222222222222
evil,G102,0.6076388888888888
evil,G22,0.4236111111111111
evil,G24,0.2743055555555556
evil,G51,0.3923611111111111
evil,G53,0.23571428571428568
evil,G75,0.3263888888888889
evil,M0,0.125
evil,M102,0.33333333333333337
evil,M22,0.19097222222222224
evil,M24,0.2013888888888889
evil,M51,0.19791666666666669
evil,M53,0.14930555555555555
evil,M75,0.2534722222222222
evil,P0,0.28125
evil,P102,0.7708333333333334
evil,P22,0.8402777777777778
evil,P24,0.6284722222222222
evil,P51,0.5972222222222222
evil,P53,0.4826388888888889
evil,P75,0.5555555555555556
evil,S0,0.30902777777777785
evil,S102,0.3819444444444444
evil,S22,0.2986111111111111
evil,S24,0.31597222222222215
evil,S51,0.28125
evil,S53,0.27083333333333337
evil,S75,0.2951388888888889
far,F0,0.4189189189189189
far,F102,0.3885135135135135
far,F22,0.36824324324324326
far,F24,0.34121621621621623
far,F51,0.34121621621621623
far,F53,0.3952702702702703
far,F75,0.34459459459459457
far,G0,0.34121621621621623
far,G102,0.3885135135135135
far,G22,0.4020270270270271
far,G24,0.38175675675675674
far,G51,0.3344594594594595
far,G53,0.3614864864864865
far,G75,0.3716216216216216
far,M0,0.31756756756756754
far,M102,0.32432432432432434
far,M22,0.32291666666666663
far,M24,0.3784722222222222
far,M51,0.3783783783783784
far,M53,0.4121621621621621
far,M75,0.32432432432432434
far,P0,0.37162162162162166
far,P102,0.33783783783783783
far,P22,0.34797297297297297
far,P24,0.44932432432432434
far,P51,0.3547297297297297
far,P53,0.36824324324324326
far,P75,0.40202702702702703
far,S0,0.3479729729729729
far,S102,0.3445945945945946
far,S22,0.3344594594594595
far,S24,0.35135135135135137
far,S51,0.4155405405405405
far,S53,0.33783783783783783
far,S75,0.28125
fearful,F0,0.15
fearful,F102,0.3645833333333333
fearful,F22,0.32857142857142857
fearful,F24,0.2152777777777778
fearful,F51,0.2673611111111111
fearful,F53,0.17708333333333331
fearful,F75,0.3125
fearful,G0,0.1701388888888889
fearful,G102,0.4201388888888889
fearful,G22,0.35416666666666663
fearful,G24,0.2777777777777778
fearful,G51,0.3263888888888889
fearful,G53,0.22916666666666666
fearful,G75,0.32291666666666663
fearful,M0,0.1840277777777778
fearful,M102,0.3993055555555556
fearful,M22,0.1875
fearful,M24,0.2152777777777778
fearful,M51,0.23611111111111108
fearful,M53,0.2222222222222222
fearful,M75,0.28125
fearful,P0,0.10416666666666666
fearful,P102,0.5347222222222222
fearful,P22,0.59375
fearful,P24,0.48611111111111105
fearful,P51,0.4642857142857143
fearful,P53,0.3229166666666667
fearful,P75,0.48958333333333337
fearful,S0,0.32291666666666663
fearful,S102,0.2881944444444444
fearful,S22,0.3263888888888889
fearful,S24,0.325
fearful,S51,0.3472222222222222
fearful,S53,0.3263888888888889
fearful,S75,0.3576388888888889
field,F0,0.3472222222222222
field,F102,0.5138888888888888
field,F22,0.5607142857142857
field,F24,0.5107142857142857
field,F51,0.4826388888888889
field,F53,0.39285714285714285
field,F75,0.4375
field,G0,0.18055555555555555
field,G102,0.4201388888888889
field,G22,0.3472222222222222
field,G24,0.21785714285714286
field,G51,0.3159722222222222
field,G53,0.24642857142857144
field,G75,0.3368055555555556
field,M0,0.53125
field,M102,0.5520833333333334
field,M22,0.5590277777777778
field,M24,0.5486111111111112
field,M51,0.6076388888888888
field,M53,0.5381944444444444
field,M75,0.5590277777777778
field,P0,0.2326388888888889
field,P102,0.42708333333333337
field,P22,0.4357142857142857
field,P24,0.4756944444444444
field,P51,0.38541666666666663
field,P53,0.4131944444444444
field,P75,0.4756944444444444
field,S0,0.1076388888888889
field,S102,0.24305555555555555
field,S22,0.2951388888888889
field,S24,0.20833333333333331
field,S51,0.14930555555555555
field,S53,0.1909722222222222
field,S75,0.18055555555555555
fish,F0,0.47635135135135137
fish,F102,0.22972972972972974
fish,F22,0.27364864864864863
fish,F24,0.34121621621621623
fish,F51,0.2702702702702703
fish,F53,0.32432432432432434
fish,F75,0.30405405405405406
fish,G0,0.6875
fish,G102,0.5574324324324325
fish,G22,0.7128378378378378
fish,G24,0.7668918918918919
fish,G51,0.6006944444444444
fish,G53,0.7567567567567568
fish,G75,0.6993243243243243
fish,M0,0.05067567567567568
fish,M102,0.13194444444444445
fish,M22,0.05743243243243243
fish,M24,0.02430555555555556
fish,M51,0.125
fish,M53,0.04391891891891893
fish,M75,0.10472972972972973
fish,P0,0.3888888888888889
fish,P102,0.47635135135135137
fish,P22,0.4201388888888889
fish,P24,0.5067567567567568
fish,P51,0.41216216216216217
fish,P53,0.4966216216216216
fish,P75,0.46283783783783783
fish,S0,0.7905405405405406
fish,S102,0.7195945945945946
fish,S22,0.6891891891891891
fish,S24,0.793918918918919
fish,S51,0.7430555555555556
fish,S53,0.78125
fish,S75,0.7331081081081081
frog,F0,0.5304054054054054
frog,F102,0.31081081081081086
frog,F22,0.3055555555555556
frog,F24,0.3952702702702703
frog,F51,0.26351351351351354
frog,F53,0.3547297297297297
frog,F75,0.35135135135135137
frog,G0,0.6319444444444444
frog,G102,0.5571428571428572
frog,G22,0.6452702702702703
frog,G24,0.7128378378378378
frog,G51,0.5208333333333334
frog,G53,0.7364864864864865
frog,G75,0.7297297297297297
frog,M0,0.08783783783783784
frog,M102,0.17905405405405406
frog,M22,0.06418918918918919
frog,M24,0.06756756756756757
frog,M51,0.11824324324324324
frog,M53,0.10472972972972974
frog,M75,0.16891891891891894
frog,P0,0.375
frog,P102,0.4340277777777778
frog,P22,0.32432432432432434
frog,P24,0.4560810810810811
frog,P51,0.2986111111111111
frog,P53,0.4864864864864865
frog,P75,0.43918918918918914
frog,S0,0.7871621621621622
frog,S102,0.7635135135135135
frog,S22,0.7638888888888888
frog,S24,0.831081081081081
frog,S51,0.75
frog,S53,0.8175675675675675
frog,S75,0.793918918918919
grape,F0,0.5138888888888888
grape,F102,0.22569444444444448
grape,F22,0.20833333333333331
grape,F24,0.23263888888888892
grape,F51,0.16428571428571428
grape,F53,0.3020833333333333
grape,F75,0.24305555555555552
grape,G0,0.5451388888888888
grape,G102,0.2785714285714286
grape,G22,0.32986111111111105
grape,G24,0.38541666666666663
grape,G51,0.3368055555555556
grape,G53,0.4965277777777778
grape,G75,0.40972222222222215
grape,M0,0.16319444444444445
grape,M102,0.1701388888888889
grape,M22,0.10763888888888888
grape,M24,0.10416666666666666
grape,M51,0.13888888888888892
grape,M53,0.10416666666666666
grape,M75,0.175
grape,P0,0.4444444444444444
grape,P102,0.16319444444444445
grape,P22,0.12152777777777778
grape,P24,0.1875
grape,P51,0.13194444444444445
grape,P53,0.1875
grape,P75,0.19791666666666669
grape,S0,0.5243055555555556
grape,S102,0.4201388888888889
grape,S22,0.3125
grape,S24,0.46875
grape,S51,0.3680555555555556
grape,S53,0.4756944444444444
grape,S75,0.5034722222222222
greed,F0,0.1388888888888889
greed,F102,0.3159722222222222
greed,F22,0.3611111111111111
greed,F24,0.30208333333333337
greed,F51,0.3472222222222222
greed,F53,0.1736111111111111
greed,F75,0.3321428571428572
greed,G0,0.1840277777777778
greed,G102,0.6180555555555556
greed,G22,0.36458333333333337
greed,G24,0.38541666666666663
greed,G51,0.44791666666666663
greed,G53,0.2881944444444444
greed,G75,0.3784722222222222
greed,M0,0.18402777777777776
greed,M102,0.375
greed,M22,0.21180555555555555
greed,M24,0.28125
greed,M51,0.30208333333333337
greed,M53,0.2534722222222222
greed,M75,0.3125
greed,P0,0.1840277777777778
greed,P102,0.6354166666666666
greed,P22,0.6944444444444444
greed,P24,0.6214285714285714
greed,P51,0.5347222222222222
greed,P53,0.375
greed,P75,0.5520833333333334
greed,S0,0.40277777777777785
greed,S102,0.4305555555555556
greed,S22,0.4444444444444444
greed,S24,0.3928571428571429
greed,S51,0.32638888888888895
greed,S53,0.32986111111111105
greed,S75,0.5
happy,F0,0.5347222222222222
happy,F102,0.33333333333333337
happy,F22,0.3680555555555556
happy,F24,0.45833333333333337
happy,F51,0.3958333333333333
happy,F53,0.45486111111111105
happy,F75,0.43402777777777785
happy,G0,0.5138888888888888
happy,G102,0.20833333333333331
happy,G22,0.33333333333333337
happy,G24,0.3680555555555556
happy,G51,0.3090277777777778
happy,G53,0.4201388888888889
happy,G75,0.32142857142857145
happy,M0,0.5428571428571428
happy,M102,0.3576388888888889
happy,M22,0.4652777777777778
happy,M24,0.5104166666666666
happy,M51,0.42142857142857143
happy,M53,0.5694444444444444
happy,M75,0.4131944444444444
happy,P0,0.45138888888888895
happy,P102,0.1875
happy,P22,0.19642857142857145
happy,P24,0.2013888888888889
happy,P51,0.1701388888888889
happy,P53,0.26041666666666663
happy,P75,0.2048611111111111
happy,S0,0.40625
happy,S102,0.3680555555555556
happy,S22,0.33333333333333337
happy,S24,0.34375
happy,S51,0.3263888888888889
happy,S53,0.3645833333333333
happy,S75,0.4270833333333333
hurricane,F0,0.3055555555555556
hurricane,F102,0.3194444444444444
hurricane,F22,0.21875
hurricane,F24,0.2673611111111111
hurricane,F51,0.28125
hurricane,F53,0.2638888888888889
hurricane,F75,0.2916666666666667
hurricane,G0,0.34375
hurricane,G102,0.33333333333333337
hurricane,G22,0.4201388888888889
hurricane,G24,0.4409722222222222
hurricane,G51,0.4131944444444444
hurricane,G53,0.3506944444444444
hurricane,G75,0.39583333333333337
hurricane,M0,0.22569444444444448
hurricane,M102,0.2916666666666667
hurricane,M22,0.25
hurricane,M24,0.22916666666666669
hurricane,M51,0.25
hurricane,M53,0.27083333333333337
hurricane,M75,0.32291666666666663
hurricane,P0,0.19444444444444445
hurricane,P102,0.3107142857142857
hurricane,P22,0.24652777777777776
hurricane,P24,0.28214285714285714
hurricane,P51,0.3298611111111111
hurricane,P53,0.25
hurricane,P75,0.3020833333333333
hurricane,S0,0.4618055555555556
hurricane,S102,0.5034722222222222
hurricane,S22,0.5069444444444444
hurricane,S24,0.5
hurricane,S51,0.5416666666666667
hurricane,S53,0.4722222222222222
hurricane,S75,0.5416666666666666
justice,F0,0.41666666666666663
justice,F102,0.33333333333333337
justice,F22,0.3571428571428571
justice,F24,0.3993055555555556
justice,F51,0.36428571428571427
justice,F53,0.36458333333333337
justice,F75,0.3819444444444444
justice,G0,0.525
justice,G102,0.37142857142857144
justice,G22,0.4131944444444444
justice,G24,0.42708333333333337
justice,G51,0.3784722222222222
justice,G53,0.4618055555555556
justice,G75,0.4236111111111111
justice,M0,0.36458333333333337
justice,M102,0.35
justice,M22,0.4201388888888889
justice,M24,0.4201388888888889
justice,M51,0.4027777777777778
justice,M53,0.4027777777777778
justice,M75,0.38541666666666663
justice,P0,0.5678571428571428
justice,P102,0.2986111111111111
justice,P22,0.3368055555555556
justice,P24,0.3680555555555555
justice,P51,0.375
justice,P53,0.4097222222222222
justice,P75,0.35416666666666663
justice,S0,0.34722222222222215
justice,S102,0.2569444444444444
justice,S22,0.35416666666666663
justice,S24,0.3715277777777778
justice,S51,0.30208333333333337
justice,S53,0.3159722222222222
justice,S75,0.28928571428571426
leisure,F0,0.5919117647058824
leisure,F102,0.5757575757575758
leisure,F22,0.5698529411764706
leisure,F24,0.6507352941176471
leisure,F51,0.5698529411764706
leisure,F53,0.6727941176470589
leisure,F75,0.6287878787878788
leisure,G0,0.3897058823529412
leisure,G102,0.31985294117647056
leisure,G22,0.3382352941176471
leisure,G24,0.40441176470588236
leisure,G51,0.3345588235294118
leisure,G53,0.375
leisure,G75,0.3382352941176471
leisure,M0,0.5698529411764706
leisure,M102,0.5441176470588235
leisure,M22,0.5294117647058824
leisure,M24,0.5946969696969697
leisure,M51,0.5265151515151515
leisure,M53,0.6212121212121212
leisure,M75,0.5477941176470589
leisure,P0,0.375
leisure,P102,0.23529411764705882
leisure,P22,0.2316176470588235
leisure,P24,0.23529411764705882
leisure,P51,0.2426470588235294
leisure,P53,0.26136363636363635
leisure,P75,0.29411764705882354
leisure,S0,0.5955882352941176
leisure,S102,0.6617647058823529
leisure,S22,0.5946969696969697
leisure,S24,0.6363636363636364
leisure,S51,0.625
leisure,S53,0.6397058823529411
leisure,S75,0.6102941176470589
lemon,F0,0.6423611111111112
lemon,F102,0.4375
lemon,F22,0.5277777777777778
lemon,F24,0.5277777777777778
lemon,F51,0.2777777777777778
lemon,F53,0.5243055555555556
lemon,F75,0.35416666666666663
lemon,G0,0.3611111111111111
lemon,G102,0.3611111111111111
lemon,G22,0.7678571428571429
lemon,G24,0.7152777777777778
lemon,G51,0.3923611111111111
lemon,G53,0.7777777777777778
lemon,G75,0.5763888888888888
lemon,M0,0.33333333333333337
lemon,M102,0.3472222222222222
lemon,M22,0.38541666666666663
lemon,M24,0.3263888888888889
lemon,M51,0.22569444444444445
lemon,M53,0.33928571428571425
lemon,M75,0.3923611111111111
lemon,P0,0.4027777777777778
lemon,P102,0.2777777777777778
lemon,P22,0.3576388888888889
lemon,P24,0.5069444444444444
lemon,P51,0.2222222222222222
lemon,P53,0.59375
lemon,P75,0.39285714285714285
lemon,S0,0.3819444444444444
lemon,S102,0.3506944444444444
lemon,S22,0.4409722222222222
lemon,S24,0.4722222222222222
lemon,S51,0.21875
lemon,S53,0.5277777777777778
lemon,S75,0.375
lightning,F0,0.22916666666666669
lightning,F102,0.18571428571428572
lightning,F22,0.1875
lightning,F24,0.19444444444444445
lightning,F51,0.2222222222222222
lightning,F53,0.1909722222222222
lightning,F75,0.24305555555555552
lightning,G0,0.3472222222222222
lightning,G102,0.40625
lightning,G22,0.2986111111111111
lightning,G24,0.36111111111111105
lightning,G51,0.4826388888888889
lightning,G53,0.2951388888888889
lightning,G75,0.2465277777777778
lightning,M0,0.19444444444444448
lightning,M102,0.2013888888888889
lightning,M22,0.15714285714285714
lightning,M24,0.14930555555555555
lightning,M51,0.2048611111111111
lightning,M53,0.18571428571428572
lightning,M75,0.17142857142857143
lightning,P0,0.3125
lightning,P102,0.38888888888888895
lightning,P22,0.4965277777777778
lightning,P24,0.3819444444444444
lightning,P51,0.5972222222222222
lightning,P53,0.2881944444444444
lightning,P75,0.2857142857142857
lightning,S0,0.25357142857142856
lightning,S102,0.21875
lightning,S22,0.24652777777777776
lightning,S24,0.2013888888888889
lightning,S51,0.4097222222222222
lightning,S53,0.24305555555555555
lightning,S75,0.2642857142857143
lion,F0,0.39864864864864863
lion,F102,0.4189189189189189
lion,F22,0.5067567567567568
lion,F24,0.35135135135135137
lion,F51,0.34797297297297297
lion,F53,0.47972972972972966
lion,F75,0.4722222222222222
lion,G0,0.08108108108108107
lion,G102,0.14583333333333331
lion,G22,0.17229729729729729
lion,G24,0.11486486486486486
lion,G51,0.11486486486486487
lion,G53,0.08680555555555554
lion,G75,0.11148648648648647
lion,M0,0.7635135135135135
lion,M102,0.5304054054054054
lion,M22,0.7395833333333334
lion,M24,0.7465277777777778
lion,M51,0.625
lion,M53,0.7331081081081081
lion,M75,0.5878378378378378
lion,P0,0.11148648648648649
lion,P102,0.17708333333333331
lion,P22,0.21283783783783786
lion,P24,0.21283783783783788
lion,P51,0.14236111111111108
lion,P53,0.22297297297297297
lion,P75,0.1875
lion,S0,0.11486486486486486
lion,S102,0.08108108108108109
lion,S22,0.125
lion,S24,0.10135135135135134
lion,S51,0.05067567567567568
lion,S53,0.13175675675675674
lion,S75,0.0912162162162162
love,F0,0.6597222222222222
love,F102,0.4678571428571428
love,F22,0.45833333333333337
love,F24,0.53125
love,F51,0.4826388888888889
love,F53,0.5798611111111112
love,F75,0.6180555555555556
love,G0,0.4571428571428572
love,G102,0.1909722222222222
love,G22,0.3506944444444444
love,G24,0.3576388888888889
love,G51,0.29166666666666663
love,G53,0.4131944444444444
love,G75,0.375
love,M0,0.6493055555555556
love,M102,0.5173611111111112
love,M22,0.55
love,M24,0.5972222222222222
love,M51,0.4756944444444444
love,M53,0.6178571428571429
love,M75,0.5451388888888888
love,P0,0.3506944444444444
love,P102,0.1388888888888889
love,P22,0.09375
love,P24,0.21180555555555555
love,P51,0.2152777777777778
love,P53,0.23958333333333331
love,P75,0.23958333333333331
love,S0,0.4305555555555557
love,S102,0.4305555555555556
love,S22,0.4027777777777778
love,S24,0.42361111111111105
love,S51,0.47916666666666663
love,S53,0.5486111111111112
love,S75,0.44097222222222215
mango,F0,0.7357142857142858
mango,F102,0.22916666666666669
mango,F22,0.47916666666666663
mango,F24,0.4930555555555556
mango,F51,0.2638888888888889
mango,F53,0.6145833333333334
mango,F75,0.30714285714285716
mango,G0,0.6423611111111112
mango,G102,0.1284722222222222
mango,G22,0.35
mango,G24,0.4756944444444444
mango,G51,0.3
mango,G53,0.5486111111111112
mango,G75,0.36428571428571427
mango,M0,0.5555555555555556
mango,M102,0.2847222222222222
mango,M22,0.46875
mango,M24,0.4791666666666667
mango,M51,0.3888888888888889
mango,M53,0.48958333333333337
mango,M75,0.2986111111111111
mango,P0,0.6111111111111112
mango,P102,0.11458333333333333
mango,P22,0.1597222222222222
mango,P24,0.2222222222222222
mango,P51,0.13194444444444445
mango,P53,0.375
mango,P75,0.1423611111111111
mango,S0,0.625
mango,S102,0.20833333333333331
mango,S22,0.3090277777777778
mango,S24,0.4097222222222222
mango,S51,0.4236111111111111
mango,S53,0.6006944444444444
mango,S75,0.3090277777777778
mushroom,F0,0.6785714285714286
mushroom,F102,0.30714285714285716
mushroom,F22,0.4928571428571429
mushroom,F24,0.46071428571428574
mushroom,F51,0.3392857142857143
mushroom,F53,0.5357142857142857
mushroom,F75,0.3308823529411765
mushroom,G0,0.3678571428571429
mushroom,G102,0.11029411764705882
mushroom,G22,0.21691176470588236
mushroom,G24,0.35357142857142854
mushroom,G51,0.2352941176470588
mushroom,G53,0.34558823529411764
mushroom,G75,0.20714285714285713
mushroom,M0,0.37857142857142856
mushroom,M102,0.2
mushroom,M22,0.35
mushroom,M24,0.34191176470588236
mushroom,M51,0.23214285714285712
mushroom,M53,0.35357142857142854
mushroom,M75,0.21785714285714286
mushroom,P0,0.4107142857142857
mushroom,P102,0.08823529411764705
mushroom,P22,0.07720588235294118
mushroom,P24,0.15357142857142858
mushroom,P51,0.10357142857142856
mushroom,P53,0.20357142857142857
mushroom,P75,0.11785714285714285
mushroom,S0,0.6214285714285714
mushroom,S102,0.24642857142857144
mushroom,S22,0.45714285714285713
mushroom,S24,0.4571428571428572
mushroom,S51,0.37857142857142856
mushroom,S53,0.6214285714285714
mushroom,S75,0.275
near,F0,0.4861111111111111
near,F102,0.45608108108108103
near,F22,0.5104166666666666
near,F24,0.5
near,F51,0.4797297297297297
near,F53,0.4358108108108108
near,F75,0.4797297297297297
near,G0,0.5371621621621622
near,G102,0.46621621621621623
near,G22,0.4560810810810811
near,G24,0.44594594594594594
near,G51,0.44932432432432434
near,G53,0.47635135135135137
near,G75,0.38513513513513514
near,M0,0.5168918918918919
near,M102,0.5101351351351351
near,M22,0.44256756756756754
near,M24,0.5675675675675675
near,M51,0.4594594594594595
near,M53,0.5202702702702703
near,M75,0.4831081081081081
near,P0,0.47635135135135137
near,P102,0.43243243243243246
near,P22,0.4594594594594595
near,P24,0.4831081081081081
near,P51,0.43243243243243246
near,P53,0.49324324324324326
near,P75,0.4594594594594595
near,S0,0.5304054054054055
near,S102,0.48986486486486486
near,S22,0.44932432432432434
near,S24,0.4560810810810811
near,S51,0.4391891891891892
near,S53,0.4695945945945946
near,S75,0.5777027027027027
night,F0,0.5592105263157895
night,F102,0.3618421052631579
night,F22,0.3717105263157895
night,F24,0.4189189189189189
night,F51,0.4276315789473685
night,F53,0.5164473684210527
night,F75,0.40878378378378377
night,G0,0.5789473684210527
night,G102,0.39144736842105265
night,G22,0.44256756756756754
night,G24,0.5230263157894737
night,G51,0.5032894736842105
night,G53,0.4967105263157895
night,G75,0.5032894736842105
night,M0,0.6414473684210527
night,M102,0.5263157894736843
night,M22,0.5657894736842105
night,M24,0.6118421052631579
night,M51,0.5493421052631579
night,M53,0.581081081081081
night,M75,0.5921052631578947
night,P0,0.506578947368421
night,P102,0.37171052631578955
night,P22,0.3552631578947369
night,P24,0.3684210526315789
night,P51,0.33223684210526316
night,P53,0.3125
night,P75,0.4407894736842105
night,S0,0.4309210526315789
night,S102,0.4309210526315789
night,S22,0.4473684210526316
night,S24,0.39144736842105265
night,S51,0.4155405405405405
night,S53,0.46621621621621623
night,S75,0.48986486486486486
noon,F0,0.3388157894736842
noon,F102,0.45723684210526316
noon,F22,0.4375
noon,F24,0.3848684210526316
noon,F51,0.41118421052631576
noon,F53,0.3256578947368421
noon,F75,0.4276315789473685
noon,G0,0.4473684210526316
noon,G102,0.4473684210526316
noon,G22,0.41776315789473684
noon,G24,0.3918918918918919
noon,G51,0.3782894736842105
noon,G53,0.41216216216216217
noon,G75,0.40789473684210525
noon,M0,0.32565789473684215
noon,M102,0.3782894736842105
noon,M22,0.39144736842105265
noon,M24,0.29605263157894735
noon,M51,0.3519736842105263
noon,M53,0.3256578947368421
noon,M75,0.29729729729729726
noon,P0,0.45394736842105265
noon,P102,0.5197368421052632
noon,P22,0.48355263157894735
noon,P24,0.5427631578947368
noon,P51,0.46710526315789475
noon,P53,0.4967105263157895
noon,P75,0.48026315789473684
noon,S0,0.4934210526315789
noon,S102,0.40460526315789475
noon,S22,0.3618421052631579
noon,S24,0.4375
noon,S51,0.4901315789473684
noon,S53,0.39144736842105265
noon,S75,0.3717105263157895
ocean,F0,0.4548611111111111
ocean,F102,0.3159722222222222
ocean,F22,0.3402777777777778
ocean,F24,0.3541666666666667
ocean,F51,0.4930555555555556
ocean,F53,0.34375
ocean,F75,0.4305555555555556
ocean,G0,0.5520833333333334
ocean,G102,0.4722222222222222
ocean,G22,0.5
ocean,G24,0.6041666666666666
ocean,G51,0.6215277777777778
ocean,G53,0.5625
ocean,G75,0.5277777777777778
ocean,M0,0.22222222222222218
ocean,M102,0.2986111111111111
ocean,M22,0.2678571428571429
ocean,M24,0.20486111111111108
ocean,M51,0.3819444444444444
ocean,M53,0.22916666666666669
ocean,M75,0.3159722222222222
ocean,P0,0.3645833333333333
ocean,P102,0.36428571428571427
ocean,P22,0.2743055555555556
ocean,P24,0.35416666666666663
ocean,P51,0.5138888888888888
ocean,P53,0.3576388888888889
ocean,P75,0.4409722222222222
ocean,S0,0.5833333333333334
ocean,S102,0.6145833333333334
ocean,S22,0.5555555555555556
ocean,S24,0.5798611111111112
ocean,S51,0.6678571428571428
ocean,S53,0.6319444444444444
ocean,S75,0.6076388888888888
pants,F0,0.4111842105263158
pants,F102,0.30743243243243246
pants,F22,0.48026315789473684
pants,F24,0.39864864864864863
pants,F51,0.3815789473684211
pants,F53,0.47039473684210525
pants,F75,0.3157894736842105
pants,G0,0.16776315789473684
pants,G102,0.1710526315789474
pants,G22,0.2730263157894737
pants,G24,0.20394736842105263
pants,G51,0.19736842105263155
pants,G53,0.27960526315789475
pants,G75,0.19407894736842107
pants,M0,0.5197368421052632
pants,M102,0.3923611111111111
pants,M22,0.5202702702702703
pants,M24,0.5067567567567568
pants,M51,0.5230263157894737
pants,M53,0.569078947368421
pants,M75,0.4111842105263158
pants,P0,0.2006578947368421
pants,P102,0.125
pants,P22,0.1611842105263158
pants,P24,0.19736842105263158
pants,P51,0.1743421052631579
pants,P53,0.29605263157894735
pants,P75,0.17905405405405406
pants,S0,0.14802631578947367
pants,S102,0.10526315789473686
pants,S22,0.15460526315789475
pants,S24,0.22368421052631576
pants,S51,0.15131578947368418
pants,S53,0.19078947368421054
pants,S75,0.14144736842105263
peace,F0,0.7534722222222222
peace,F102,0.3923611111111111
peace,F22,0.4965277777777778
peace,F24,0.48958333333333337
peace,F51,0.4444444444444444
peace,F53,0.6736111111111112
peace,F75,0.5243055555555556
peace,G0,0.75
peace,G102,0.26041666666666663
peace,G22,0.3860294117647059
peace,G24,0.45833333333333337
peace,G51,0.3576388888888889
peace,G53,0.5833333333333334
peace,G75,0.4027777777777778
peace,M0,0.6840277777777778
peace,M102,0.40714285714285714
peace,M22,0.6180555555555556
peace,M24,0.6180555555555556
peace,M51,0.5
peace,M53,0.6041666666666666
peace,M75,0.5798611111111112
peace,P0,0.6076388888888888
peace,P102,0.11458333333333333
peace,P22,0.11111111111111109
peace,P24,0.2048611111111111
peace,P51,0.16666666666666669
peace,P53,0.2777777777777778
peace,P75,0.2361111111111111
peace,S0,0.48263888888888895
peace,S102,0.3821428571428571
peace,S22,0.375
peace,S24,0.45486111111111105
peace,S51,0.46875
peace,S53,0.48958333333333337
peace,S75,0.3678571428571429
peach,F0,0.5104166666666666
peach,F102,0.45833333333333337
peach,F22,0.6029411764705882
peach,F24,0.6178571428571429
peach,F51,0.4826388888888889
peach,F53,0.6215277777777778
peach,F75,0.5
peach,G0,0.16666666666666669
peach,G102,0.13194444444444448
peach,G22,0.20833333333333331
peach,G24,0.2013888888888889
peach,G51,0.15625
peach,G53,0.2673611111111111
peach,G75,0.18055555555555555
peach,M0,0.7534722222222222
peach,M102,0.6701388888888888
peach,M22,0.75
peach,M24,0.7847222222222222
peach,M51,0.6805555555555556
